"Time","Framecount"
2021-11-13 03:00:00,164020
2021-11-14 03:00:00,164020
2021-11-15 03:00:00,164020
2021-11-16 03:00:00,164020
2021-11-17 03:00:00,164020
2021-11-18 03:00:00,164021
2021-11-19 03:00:00,164021
2021-11-20 03:00:00,164021
2021-11-21 03:00:00,164021
2021-11-22 03:00:00,164021
2021-11-23 03:00:00,164021
2021-11-24 03:00:00,164021
2021-11-25 03:00:00,164021
2021-11-26 03:00:00,164021
2021-11-27 03:00:00,164021
2021-11-28 03:00:00,164022
2021-11-29 03:00:00,164022
2021-11-30 03:00:00,164022
2021-12-01 03:00:00,164023
2021-12-02 03:00:00,164023
2021-12-03 03:00:00,164025
2021-12-04 03:00:00,164025
2021-12-05 03:00:00,164025
2021-12-06 03:00:00,164026
2021-12-07 03:00:00,164026
2021-12-08 03:00:00,164026
2021-12-09 03:00:00,164026
2021-12-10 03:00:00,164026
2021-12-11 03:00:00,164027
2021-12-12 03:00:00,164027
2021-12-13 03:00:00,164027
2021-12-14 03:00:00,164027
2021-12-15 03:00:00,164028
2021-12-16 03:00:00,164032
2021-12-17 03:00:00,164032
2021-12-18 03:00:00,164032
2021-12-19 03:00:00,164033
2021-12-20 03:00:00,164033
2021-12-21 03:00:00,164037
2021-12-22 03:00:00,164037
2021-12-23 03:00:00,164038
2021-12-24 03:00:00,164039
2021-12-25 03:00:00,164049
2021-12-26 03:00:00,164061
2021-12-27 03:00:00,164062
2021-12-28 03:00:00,164069
2021-12-29 03:00:00,164078
2021-12-30 03:00:00,164086
2021-12-31 03:00:00,164089
2022-01-01 03:00:00,164093
2022-01-02 03:00:00,164094
2022-01-03 03:00:00,164108
2022-01-04 03:00:00,164121
2022-01-05 03:00:00,164127
2022-01-06 03:00:00,164140
2022-01-07 03:00:00,164150
2022-01-08 03:00:00,164161
2022-01-09 03:00:00,164165
2022-01-10 03:00:00,164176
2022-01-11 03:00:00,164182
2022-01-12 03:00:00,164189
2022-01-13 03:00:00,164191
2022-01-14 03:00:00,164206
2022-01-15 03:00:00,164210
2022-01-16 03:00:00,164211
2022-01-17 03:00:00,164211
2022-01-18 03:00:00,164228
2022-01-19 03:00:00,164230
2022-01-20 03:00:00,164245
2022-01-21 03:00:00,164251
2022-01-22 03:00:00,164254
2022-01-23 03:00:00,164260
2022-01-24 03:00:00,164269
2022-01-25 03:00:00,164269
2022-01-26 03:00:00,164269
2022-01-27 03:00:00,164277
2022-01-28 03:00:00,164278
2022-01-29 03:00:00,164278
2022-01-30 03:00:00,164281
2022-01-31 03:00:00,164281
2022-02-01 03:00:00,164281
2022-02-02 03:00:00,164282
2022-02-03 03:00:00,164287
2022-02-04 03:00:00,164289
2022-02-05 03:00:00,164289
2022-02-06 03:00:00,164289
2022-02-07 03:00:00,164290
2022-02-08 03:00:00,164291
2022-02-09 03:00:00,164291
2022-02-10 03:00:00,164299
2022-02-11 03:00:00,164299
2022-02-12 03:00:00,164300
2022-02-13 03:00:00,164308
2022-02-14 03:00:00,164314
2022-02-15 03:00:00,164317
2022-02-16 03:00:00,164323
2022-02-17 03:00:00,164324
2022-02-18 03:00:00,164328
2022-02-19 03:00:00,164332
2022-02-20 03:00:00,164335
2022-02-21 03:00:00,164339
2022-02-22 03:00:00,164355
2022-02-23 03:00:00,164355
2022-02-24 03:00:00,164358
2022-02-25 03:00:00,164365
2022-02-26 03:00:00,164365
2022-02-27 03:00:00,164367
2022-02-28 03:00:00,164373
2022-03-01 03:00:00,164375
2022-03-02 03:00:00,164376
2022-03-03 03:00:00,164376
2022-03-04 03:00:00,164378
2022-03-05 03:00:00,164379
2022-03-06 03:00:00,164383
2022-03-07 03:00:00,164385
2022-03-08 03:00:00,164385
2022-03-09 03:00:00,164386
2022-03-10 03:00:00,164391
2022-03-11 03:00:00,164395
2022-03-12 03:00:00,164400
2022-03-13 03:00:00,164402
2022-03-14 03:00:00,164406
2022-03-15 03:00:00,164406
2022-03-16 03:00:00,164414
2022-03-17 03:00:00,164419
2022-03-18 03:00:00,164419
2022-03-19 03:00:00,164423
2022-03-20 03:00:00,164426
2022-03-21 03:00:00,164426
2022-03-22 03:00:00,164427
2022-03-23 03:00:00,164440
2022-03-24 03:00:00,164463
2022-03-25 03:00:00,164472
2022-03-26 03:00:00,164474
2022-03-27 03:00:00,164476
2022-03-28 03:00:00,164477
2022-03-29 03:00:00,164479
2022-03-30 03:00:00,164479
2022-03-31 03:00:00,164479
2022-04-01 03:00:00,164481
2022-04-02 03:00:00,164481
2022-04-03 03:00:00,164482
2022-04-04 03:00:00,164483
2022-04-05 03:00:00,164483
2022-04-06 03:00:00,164484
2022-04-07 03:00:00,164484
2022-04-08 03:00:00,164484
2022-04-09 03:00:00,164486
2022-04-10 03:00:00,164487
2022-04-11 03:00:00,164492
2022-04-12 03:00:00,164492
2022-04-13 03:00:00,164492
2022-04-14 03:00:00,164493
2022-04-15 03:00:00,164493
2022-04-16 03:00:00,164494
2022-04-17 03:00:00,164494
2022-04-18 03:00:00,164495
2022-04-19 03:00:00,164496
2022-04-20 03:00:00,164496
2022-04-21 03:00:00,164497
2022-04-22 03:00:00,164498
2022-04-23 03:00:00,164498
2022-04-24 03:00:00,164498
2022-04-25 03:00:00,164499
2022-04-26 03:00:00,164501
2022-04-27 03:00:00,164502
2022-04-28 03:00:00,164503
2022-04-29 03:00:00,164504
2022-04-30 03:00:00,164506
2022-05-01 03:00:00,164507
2022-05-02 03:00:00,164508
2022-05-03 03:00:00,164509
2022-05-04 03:00:00,164513
2022-05-05 03:00:00,164518
2022-05-06 03:00:00,164519
2022-05-07 03:00:00,164526
2022-05-08 03:00:00,164531
2022-05-09 03:00:00,164538
2022-05-10 03:00:00,164544
2022-05-11 03:00:00,164548
2022-05-12 03:00:00,164551
2022-05-13 03:00:00,164551
2022-05-14 03:00:00,164555
2022-05-15 03:00:00,164559
2022-05-16 03:00:00,164561
2022-05-17 03:00:00,164568
2022-05-18 03:00:00,164577
2022-05-19 03:00:00,164583
2022-05-20 03:00:00,164591
2022-05-21 03:00:00,164597
2022-05-22 03:00:00,164601
2022-05-23 03:00:00,164605
2022-05-24 03:00:00,164609
2022-05-25 03:00:00,164615
2022-05-26 03:00:00,164621
2022-05-27 03:00:00,164628
2022-05-28 03:00:00,164635
2022-05-29 03:00:00,164642
2022-05-30 03:00:00,164648
2022-05-31 03:00:00,164654
2022-06-01 03:00:00,164658
2022-06-02 03:00:00,164660
2022-06-03 03:00:00,164661
2022-06-04 03:00:00,164668
2022-06-05 03:00:00,164675
2022-06-06 03:00:00,164679
2022-06-07 03:00:00,164685
2022-06-08 03:00:00,164687
2022-06-09 03:00:00,164691
2022-06-10 03:00:00,164692
2022-06-11 03:00:00,164695
2022-06-12 03:00:00,164700
2022-06-13 03:00:00,164703
2022-06-14 03:00:00,164705
2022-06-15 03:00:00,164713
2022-06-16 03:00:00,164721
2022-06-17 03:00:00,164728
2022-06-18 03:00:00,164738
2022-06-19 03:00:00,164744
2022-06-20 03:00:00,164754
2022-06-21 03:00:00,164762
2022-06-22 03:00:00,164768
2022-06-23 03:00:00,164772
2022-06-24 03:00:00,164776
2022-06-25 03:00:00,164777
2022-06-26 03:00:00,164783
2022-06-27 03:00:00,164788
2022-06-28 03:00:00,164793
2022-06-29 03:00:00,164795
2022-06-30 03:00:00,164800
2022-07-01 03:00:00,164802
2022-07-02 03:00:00,164806
2022-07-03 03:00:00,164807
2022-07-04 03:00:00,164809
2022-07-05 03:00:00,164819
2022-07-06 03:00:00,164821
2022-07-07 03:00:00,164823
2022-07-08 03:00:00,164826
2022-07-09 03:00:00,164827
2022-07-10 03:00:00,164827
2022-07-11 03:00:00,164827
2022-07-12 03:00:00,164827
2022-07-13 03:00:00,164827
2022-07-14 03:00:00,164829
2022-07-15 03:00:00,164835
2022-07-16 03:00:00,164836
2022-07-17 03:00:00,164836
2022-07-18 03:00:00,164836
2022-07-19 03:00:00,164836
2022-07-20 03:00:00,164836
2022-07-21 03:00:00,164836
2022-07-22 03:00:00,164839
2022-07-23 03:00:00,164841
2022-07-24 03:00:00,164843
2022-07-25 03:00:00,164846
2022-07-26 03:00:00,164847
2022-07-27 03:00:00,164847
2022-07-28 03:00:00,164848
2022-07-29 03:00:00,164848
2022-07-30 03:00:00,164854
2022-07-31 03:00:00,164859
2022-08-01 03:00:00,164863
2022-08-02 03:00:00,164865
2022-08-03 03:00:00,164867
2022-08-04 03:00:00,164868
2022-08-05 03:00:00,164869
2022-08-06 03:00:00,164869
2022-08-07 03:00:00,164870
2022-08-08 03:00:00,164875
2022-08-09 03:00:00,164876
2022-08-10 03:00:00,164877
2022-08-11 03:00:00,164878
2022-08-12 03:00:00,164878
2022-08-13 03:00:00,164880
2022-08-14 03:00:00,164880
2022-08-15 03:00:00,164880
2022-08-16 03:00:00,164882
2022-08-17 03:00:00,164883
2022-08-18 03:00:00,164885
2022-08-19 03:00:00,164885
2022-08-20 03:00:00,164885
2022-08-21 03:00:00,164886
2022-08-22 03:00:00,164886
2022-08-23 03:00:00,164886
2022-08-24 03:00:00,164889
2022-08-25 03:00:00,164890
2022-08-26 03:00:00,164891
2022-08-27 03:00:00,164891
2022-08-28 03:00:00,164891
2022-08-29 03:00:00,164891
2022-08-30 03:00:00,164893
2022-08-31 03:00:00,164895
2022-09-01 03:00:00,164898
2022-09-02 03:00:00,164901
2022-09-03 03:00:00,164903
2022-09-04 03:00:00,164904
2022-09-05 03:00:00,164905
2022-09-06 03:00:00,164905
2022-09-07 03:00:00,164906
2022-09-08 03:00:00,164907
2022-09-09 03:00:00,164907
2022-09-10 03:00:00,164907
2022-09-11 03:00:00,164907
2022-09-12 03:00:00,164907
2022-09-13 03:00:00,164908
2022-09-14 03:00:00,164910
2022-09-15 03:00:00,164911
2022-09-16 03:00:00,164911
2022-09-17 03:00:00,164913
2022-09-18 03:00:00,164913
2022-09-19 03:00:00,164913
2022-09-20 03:00:00,164913
2022-09-21 03:00:00,164913
2022-09-22 03:00:00,164913
2022-09-23 03:00:00,164914
2022-09-24 03:00:00,164914
2022-09-25 03:00:00,164914
2022-09-26 03:00:00,164914
2022-09-27 03:00:00,164914
2022-09-28 03:00:00,164914
2022-09-29 03:00:00,164914
2022-09-30 03:00:00,164914
2022-10-01 03:00:00,164914
2022-10-02 03:00:00,164914
2022-10-03 03:00:00,164914
2022-10-04 03:00:00,164914
2022-10-05 03:00:00,164914
2022-10-06 03:00:00,164914
2022-10-07 03:00:00,164914
2022-10-08 03:00:00,164915
2022-10-09 03:00:00,164915
2022-10-10 03:00:00,164915
2022-10-11 03:00:00,164915
2022-10-12 03:00:00,164916
2022-10-13 03:00:00,164917
2022-10-14 03:00:00,164918
2022-10-15 03:00:00,164919
2022-10-16 03:00:00,164920
2022-10-17 03:00:00,164920
2022-10-18 03:00:00,164920
2022-10-19 03:00:00,164921
2022-10-20 03:00:00,164921
2022-10-21 03:00:00,164924
2022-10-22 03:00:00,164924
2022-10-23 03:00:00,164926
2022-10-24 03:00:00,164928
2022-10-25 03:00:00,164929
2022-10-26 03:00:00,164932
2022-10-27 03:00:00,164934
2022-10-28 03:00:00,164936
2022-10-29 03:00:00,164937
2022-10-30 03:00:00,164938
2022-10-31 03:00:00,164939
2022-11-01 03:00:00,164941
2022-11-02 03:00:00,164943
2022-11-03 03:00:00,164946
2022-11-04 03:00:00,164949
2022-11-05 03:00:00,164949
2022-11-06 03:00:00,164950
2022-11-07 03:00:00,164950
2022-11-08 03:00:00,164952
2022-11-09 03:00:00,164952
2022-11-10 03:00:00,164952
2022-11-11 03:00:00,164953
2022-11-12 03:00:00,164954
2022-11-13 03:00:00,164956
2022-11-14 03:00:00,164958
2022-11-15 03:00:00,164959
2022-11-16 03:00:00,164960
2022-11-17 03:00:00,164960
2022-11-18 03:00:00,164960
2022-11-19 03:00:00,164963
2022-11-20 03:00:00,164965
2022-11-21 03:00:00,164967
2022-11-22 03:00:00,164969
2022-11-23 03:00:00,164971
2022-11-24 03:00:00,164972
2022-11-25 03:00:00,164973
2022-11-26 03:00:00,164974
2022-11-27 03:00:00,164974
2022-11-28 03:00:00,164974
2022-11-29 03:00:00,164975
2022-11-30 03:00:00,164975
2022-12-01 03:00:00,164976
2022-12-02 03:00:00,164976
2022-12-03 03:00:00,164976
2022-12-04 03:00:00,164978
2022-12-05 03:00:00,164978
2022-12-06 03:00:00,164978
2022-12-07 03:00:00,164978
2022-12-08 03:00:00,164978
2022-12-09 03:00:00,164979
2022-12-10 03:00:00,164979
2022-12-11 03:00:00,164979
2022-12-12 03:00:00,164979
2022-12-13 03:00:00,164980
2022-12-14 03:00:00,164981
2022-12-15 03:00:00,164981
2022-12-16 03:00:00,164981
2022-12-17 03:00:00,164981
2022-12-18 03:00:00,164981
2022-12-19 03:00:00,164981
2022-12-20 03:00:00,164981
2022-12-21 03:00:00,164981
2022-12-22 03:00:00,164981
2022-12-23 03:00:00,164981
2022-12-24 03:00:00,164981
2022-12-25 03:00:00,164981
2022-12-26 03:00:00,164981
2022-12-27 03:00:00,164981
2022-12-28 03:00:00,164981
2022-12-29 03:00:00,164981
2022-12-30 03:00:00,164981
2022-12-31 03:00:00,164981
2023-01-01 03:00:00,164981
2023-01-02 03:00:00,164981
2023-01-03 03:00:00,164981
2023-01-04 03:00:00,164982
2023-01-05 03:00:00,164983
2023-01-06 03:00:00,164984
2023-01-07 03:00:00,164984
2023-01-08 03:00:00,164984
2023-01-09 03:00:00,164984
2023-01-10 03:00:00,164984
2023-01-11 03:00:00,164984
2023-01-12 03:00:00,164984
2023-01-13 03:00:00,164984
2023-01-14 03:00:00,164984
2023-01-15 03:00:00,164984
2023-01-16 03:00:00,164984
2023-01-17 03:00:00,164984
2023-01-18 03:00:00,164984
2023-01-19 03:00:00,164984
2023-01-20 03:00:00,164984
2023-01-21 03:00:00,164986
2023-01-22 03:00:00,164988
2023-01-23 03:00:00,164988
2023-01-24 03:00:00,164988
2023-01-25 03:00:00,164988
2023-01-26 03:00:00,164988
2023-01-27 03:00:00,164988
2023-01-28 03:00:00,164988
2023-01-29 03:00:00,164988
2023-01-30 03:00:00,164988
2023-01-31 03:00:00,164988
2023-02-01 03:00:00,164988
2023-02-02 03:00:00,164988
2023-02-03 03:00:00,164988
2023-02-04 03:00:00,164988
2023-02-05 03:00:00,164988
2023-02-06 03:00:00,164988
2023-02-07 03:00:00,164988
2023-02-08 03:00:00,164988
2023-02-09 03:00:00,164988
2023-02-10 03:00:00,164988
2023-02-11 03:00:00,164988
2023-02-12 03:00:00,164988
2023-02-13 03:00:00,164988
2023-02-14 03:00:00,164988
2023-02-15 03:00:00,164988
2023-02-16 03:00:00,164988
2023-02-17 03:00:00,164988
2023-02-18 03:00:00,164988
2023-02-19 03:00:00,164988
2023-02-20 03:00:00,164988
2023-02-21 03:00:00,164988
2023-02-22 03:00:00,164988
2023-02-23 03:00:00,164988
2023-02-24 03:00:00,164988
2023-02-25 03:00:00,164988
2023-02-26 03:00:00,164988
2023-02-27 03:00:00,164988
2023-02-28 03:00:00,164988
2023-03-01 03:00:00,164988
2023-03-02 03:00:00,164988
2023-03-03 03:00:00,164988
2023-03-04 03:00:00,164988
2023-03-05 03:00:00,164988
2023-03-06 03:00:00,164988
2023-03-07 03:00:00,164988
2023-03-08 03:00:00,164988
2023-03-09 03:00:00,164988
2023-03-10 03:00:00,164989
2023-03-11 03:00:00,164989
2023-03-12 03:00:00,164989
2023-03-13 03:00:00,164989
2023-03-14 03:00:00,164989
2023-03-15 03:00:00,164989
2023-03-16 03:00:00,164989
2023-03-17 03:00:00,164989
2023-03-18 03:00:00,164989
2023-03-19 03:00:00,164989
2023-03-20 03:00:00,164989
2023-03-21 03:00:00,164989
2023-03-22 03:00:00,164989
2023-03-23 03:00:00,164989
2023-03-24 03:00:00,164990
2023-03-25 03:00:00,164990
2023-03-26 03:00:00,164990
2023-03-27 03:00:00,164990
2023-03-28 03:00:00,164990
2023-03-29 03:00:00,164990
2023-03-30 03:00:00,164990
2023-03-31 03:00:00,164990
2023-04-01 03:00:00,164990
2023-04-02 03:00:00,164990
2023-04-03 03:00:00,164990
2023-04-04 03:00:00,164990
2023-04-05 03:00:00,164990
2023-04-06 03:00:00,164990
2023-04-07 03:00:00,164990
2023-04-08 03:00:00,164990
2023-04-09 03:00:00,164990
2023-04-10 03:00:00,164990
2023-04-11 03:00:00,164990
2023-04-12 03:00:00,164990
2023-04-13 03:00:00,164990
2023-04-14 03:00:00,164990
2023-04-15 03:00:00,164990
2023-04-16 03:00:00,164990
2023-04-17 03:00:00,164990
2023-04-18 03:00:00,164990
2023-04-19 03:00:00,164990
2023-04-20 03:00:00,164990
2023-04-21 03:00:00,164990
2023-04-22 03:00:00,164990
2023-04-23 03:00:00,164990
2023-04-24 03:00:00,164990
2023-04-25 03:00:00,164990
2023-04-26 03:00:00,164990
2023-04-27 03:00:00,164990
2023-04-28 03:00:00,164990
2023-04-29 03:00:00,164990
2023-04-30 03:00:00,164990
2023-05-01 03:00:00,164991
2023-05-02 03:00:00,164991
2023-05-03 03:00:00,164992
2023-05-04 03:00:00,164992
2023-05-05 03:00:00,164995
2023-05-06 03:00:00,164997
2023-05-07 03:00:00,164999
2023-05-08 03:00:00,165001
2023-05-09 03:00:00,165005
2023-05-10 03:00:00,165008
2023-05-11 03:00:00,165009
2023-05-12 03:00:00,165009
2023-05-13 03:00:00,165011
2023-05-14 03:00:00,165012
2023-05-15 03:00:00,165013
2023-05-16 03:00:00,165013
2023-05-17 03:00:00,165019
2023-05-18 03:00:00,165020
2023-05-19 03:00:00,165026
2023-05-20 03:00:00,165027
2023-05-21 03:00:00,165028
2023-05-22 03:00:00,165028
2023-05-23 03:00:00,165028
2023-05-24 03:00:00,165028
2023-05-25 03:00:00,165032
2023-05-26 03:00:00,165032
2023-05-27 03:00:00,165038
2023-05-28 03:00:00,165043
2023-05-29 03:00:00,165045
2023-05-30 03:00:00,165046
2023-05-31 03:00:00,165047
2023-06-01 03:00:00,165048
2023-06-02 03:00:00,165053
2023-06-03 03:00:00,165055
2023-06-04 03:00:00,165062
2023-06-05 03:00:00,165067
2023-06-06 03:00:00,165068
2023-06-07 03:00:00,165068
2023-06-08 03:00:00,165068
2023-06-09 03:00:00,165070
2023-06-10 03:00:00,165070
2023-06-11 03:00:00,165072
2023-06-12 03:00:00,165072
2023-06-13 03:00:00,165074
2023-06-14 03:00:00,165077
2023-06-15 03:00:00,165080
2023-06-16 03:00:00,165080
2023-06-17 03:00:00,165082
2023-06-18 03:00:00,165082
2023-06-19 03:00:00,165082
2023-06-20 03:00:00,165083
2023-06-21 03:00:00,165083
2023-06-22 03:00:00,165086
2023-06-23 03:00:00,165086
2023-06-24 03:00:00,165086
2023-06-25 03:00:00,165086
2023-06-26 03:00:00,165086
2023-06-27 03:00:00,165087
2023-06-28 03:00:00,165089
2023-06-29 03:00:00,165091
2023-06-30 03:00:00,165094
2023-07-01 03:00:00,165097
2023-07-02 03:00:00,165099
2023-07-03 03:00:00,165099
2023-07-04 03:00:00,165101
2023-07-05 03:00:00,165101
2023-07-06 03:00:00,165101
2023-07-07 03:00:00,165101
2023-07-08 03:00:00,165103
2023-07-09 03:00:00,165103
2023-07-10 03:00:00,165103
2023-07-11 03:00:00,165103
2023-07-12 03:00:00,165105
2023-07-13 03:00:00,165109
2023-07-14 03:00:00,165111
2023-07-15 03:00:00,165115
2023-07-16 03:00:00,165116
2023-07-17 03:00:00,165116
2023-07-18 03:00:00,165119
2023-07-19 03:00:00,165120
2023-07-20 03:00:00,165121
2023-07-21 03:00:00,165121
2023-07-22 03:00:00,165121
2023-07-23 03:00:00,165123
2023-07-24 03:00:00,165125
2023-07-25 03:00:00,165127
2023-07-26 03:00:00,165130
2023-07-27 03:00:00,165130
2023-07-28 03:00:00,165134
2023-07-29 03:00:00,165134
2023-07-30 03:00:00,165135
2023-07-31 03:00:00,165135
2023-08-01 03:00:00,165135
2023-08-02 03:00:00,165137
2023-08-03 03:00:00,165137
2023-08-04 03:00:00,165137
2023-08-05 03:00:00,165139
2023-08-06 03:00:00,165139
2023-08-07 03:00:00,165139
2023-08-08 03:00:00,165139
2023-08-09 03:00:00,165139
2023-08-10 03:00:00,165139
2023-08-11 03:00:00,165140
2023-08-12 03:00:00,165143
2023-08-13 03:00:00,165143
2023-08-14 03:00:00,165145
2023-08-15 03:00:00,165145
2023-08-16 03:00:00,165145
2023-08-17 03:00:00,165145
2023-08-18 03:00:00,165146
2023-08-19 03:00:00,165147
2023-08-20 03:00:00,165147
2023-08-21 03:00:00,165147
2023-08-22 03:00:00,165147
2023-08-23 03:00:00,165147
2023-08-24 03:00:00,165148
2023-08-25 03:00:00,165149
2023-08-26 03:00:00,165149
2023-08-27 03:00:00,165150
2023-08-28 03:00:00,165151
2023-08-29 03:00:00,165151
2023-08-30 03:00:00,165151
2023-08-31 03:00:00,165152
2023-09-01 03:00:00,165153
2023-09-02 03:00:00,165153
2023-09-03 03:00:00,165154
2023-09-04 03:00:00,165159
2023-09-05 03:00:00,165161
2023-09-06 03:00:00,165163
2023-09-07 03:00:00,165164
2023-09-08 03:00:00,165164
2023-09-09 03:00:00,165164
2023-09-10 03:00:00,165165
2023-09-11 03:00:00,165166
2023-09-12 03:00:00,165168
2023-09-13 03:00:00,165169
2023-09-14 03:00:00,165170
2023-09-15 03:00:00,165171
2023-09-16 03:00:00,165171
2023-09-17 03:00:00,165171
2023-09-18 03:00:00,165173
2023-09-19 03:00:00,165175
2023-09-20 03:00:00,165176
2023-09-21 03:00:00,165177
2023-09-22 03:00:00,165179
2023-09-23 03:00:00,165181
2023-09-24 03:00:00,165181
2023-09-25 03:00:00,165183
2023-09-26 03:00:00,165184
2023-09-27 03:00:00,165184
2023-09-28 03:00:00,165187
2023-09-29 03:00:00,165187
2023-09-30 03:00:00,165188
2023-10-01 03:00:00,165190
2023-10-02 03:00:00,165190
2023-10-03 03:00:00,165190
2023-10-04 03:00:00,165190
2023-10-05 03:00:00,165192
2023-10-06 03:00:00,165197
2023-10-07 03:00:00,165197
2023-10-08 03:00:00,165197
2023-10-09 03:00:00,165202
2023-10-10 03:00:00,165207
2023-10-11 03:00:00,165209
2023-10-12 03:00:00,165210
2023-10-13 03:00:00,165216
2023-10-14 03:00:00,165216
2023-10-15 03:00:00,165218
2023-10-16 03:00:00,165218
2023-10-17 03:00:00,165220
2023-10-18 03:00:00,165222
2023-10-19 03:00:00,165225
2023-10-20 03:00:00,165227
2023-10-21 03:00:00,165229
2023-10-22 03:00:00,165229
2023-10-23 03:00:00,165230
2023-10-24 03:00:00,165230
2023-10-25 03:00:00,165231
2023-10-26 03:00:00,165232
2023-10-27 03:00:00,165232
2023-10-28 03:00:00,165232
2023-10-29 03:00:00,165233
2023-10-30 03:00:00,165233
2023-10-31 03:00:00,165233
2023-11-01 03:00:00,165233
2023-11-02 03:00:00,165234
2023-11-03 03:00:00,165234
2023-11-04 03:00:00,165235
2023-11-05 03:00:00,165235
2023-11-06 03:00:00,165237
2023-11-07 03:00:00,165237
2023-11-08 03:00:00,165238
2023-11-09 03:00:00,165239
2023-11-10 03:00:00,165239
2023-11-11 03:00:00,165239
2023-11-12 03:00:00,165239
2023-11-13 03:00:00,165244
2023-11-14 03:00:00,165248
2023-11-15 03:00:00,165252
2023-11-16 03:00:00,165252
2023-11-17 03:00:00,165252
2023-11-18 03:00:00,165252
2023-11-19 03:00:00,165252
2023-11-20 03:00:00,165254
2023-11-21 03:00:00,165255
2023-11-22 03:00:00,165255
2023-11-23 03:00:00,165255
2023-11-24 03:00:00,165255
2023-11-25 03:00:00,165255
2023-11-26 03:00:00,165255
2023-11-27 03:00:00,165255
2023-11-28 03:00:00,165256
2023-11-29 03:00:00,165256
2023-11-30 03:00:00,165256
2023-12-01 03:00:00,165256
2023-12-02 03:00:00,165256
2023-12-03 03:00:00,165256
2023-12-04 03:00:00,165256
2023-12-05 03:00:00,165256
2023-12-06 03:00:00,165256
2023-12-07 03:00:00,165256
2023-12-08 03:00:00,165256
2023-12-09 03:00:00,165256
2023-12-10 03:00:00,165256
2023-12-11 03:00:00,165256
2023-12-12 03:00:00,165256
2023-12-13 03:00:00,165256
2023-12-14 03:00:00,165256
2023-12-15 03:00:00,165256
2023-12-16 03:00:00,165256
2023-12-17 03:00:00,165256
2023-12-18 03:00:00,165256
2023-12-19 03:00:00,165256
2023-12-20 03:00:00,165256
2023-12-21 03:00:00,165256
2023-12-22 03:00:00,165256
2023-12-23 03:00:00,165256
2023-12-24 03:00:00,165256
2023-12-25 03:00:00,165256
2023-12-26 03:00:00,165256
2023-12-27 03:00:00,165256
2023-12-28 03:00:00,165256
2023-12-29 03:00:00,165256
2023-12-30 03:00:00,165256
2023-12-31 03:00:00,165256
2024-01-01 03:00:00,165256
2024-01-02 03:00:00,165256
2024-01-03 03:00:00,165256
2024-01-04 03:00:00,165256
2024-01-05 03:00:00,165256
2024-01-06 03:00:00,165256
2024-01-07 03:00:00,165256
2024-01-08 03:00:00,165256
2024-01-09 03:00:00,165256
2024-01-10 03:00:00,165256
2024-01-11 03:00:00,165256
2024-01-12 03:00:00,165256
2024-01-13 03:00:00,165256
2024-01-14 03:00:00,165256
2024-01-15 03:00:00,165256
2024-01-16 03:00:00,165256
2024-01-17 03:00:00,165256
2024-01-18 03:00:00,165256
2024-01-19 03:00:00,165256
2024-01-20 03:00:00,165256
2024-01-21 03:00:00,165256
2024-01-22 03:00:00,165256
2024-01-23 03:00:00,165256
2024-01-24 03:00:00,165256
2024-01-25 03:00:00,165256
2024-01-26 03:00:00,165256
2024-01-27 03:00:00,165256
2024-01-28 03:00:00,165256
2024-01-29 03:00:00,165256
2024-01-30 03:00:00,165256
2024-01-31 03:00:00,165256
2024-02-01 03:00:00,165256
2024-02-02 03:00:00,165256
2024-02-03 03:00:00,165256
2024-02-04 03:00:00,165256

