Time,40379.median
2019-06-13 03:00:00,395702.0
2019-06-14 03:00:00,395702.0
2019-06-15 03:00:00,395702.0
2019-06-16 03:00:00,395706.0
2019-06-17 03:00:00,395706.0
2019-06-18 03:00:00,395706.0
2019-06-19 03:00:00,395706.0
2019-06-20 03:00:00,395718.0
2019-06-21 03:00:00,395718.0
2019-06-22 03:00:00,395718.0
2019-06-23 03:00:00,395718.0
2019-06-24 03:00:00,395722.0
2019-06-25 03:00:00,395722.0
2019-06-26 03:00:00,395722.0
2019-06-27 03:00:00,395726.0
2019-06-28 03:00:00,395726.0
2019-06-29 03:00:00,395726.0
2019-06-30 03:00:00,395726.0
2019-07-01 03:00:00,395730.0
2019-07-02 03:00:00,395730.0
2019-07-03 03:00:00,395735.0
2019-07-04 03:00:00,395735.0
2019-07-05 03:00:00,395735.0
2019-07-06 03:00:00,395735.0
2019-07-07 03:00:00,395739.0
2019-07-08 03:00:00,395739.0
2019-07-09 03:00:00,395739.0
2019-07-10 03:00:00,395743.0
2019-07-11 03:00:00,395743.0
2019-07-12 03:00:00,395743.0
2019-07-13 03:00:00,395743.0
2019-07-14 03:00:00,395747.0
2019-07-15 03:00:00,395747.0
2019-07-16 03:00:00,395755.0
2019-07-18 03:00:00,395759.0
2019-07-19 03:00:00,395759.0
2019-07-20 03:00:00,395759.0
2019-07-21 03:00:00,395759.0
2019-07-22 03:00:00,395763.0
2019-07-23 03:00:00,395767.0
2019-07-24 03:00:00,395767.0
2019-07-25 03:00:00,395767.0
2019-07-26 03:00:00,395776.0
2019-07-27 03:00:00,395771.0
2019-07-28 03:00:00,395771.0
2019-07-29 03:00:00,395776.0
2019-07-30 03:00:00,395776.0
2019-07-31 03:00:00,395776.0
2019-08-01 03:00:00,395776.0
2019-08-02 03:00:00,395649.0
2019-08-03 03:00:00,395649.0
2019-08-04 03:00:00,395653.0
2019-08-05 03:00:00,395653.0
2019-08-06 03:00:00,395661.0
2019-08-07 03:00:00,395657.0
2019-08-08 03:00:00,395657.0
2019-08-09 03:00:00,395665.0
2019-08-10 03:00:00,395665.0
2019-08-11 03:00:00,395665.0
2019-08-12 03:00:00,395665.0
2019-08-13 03:00:00,395669.0
2019-08-14 03:00:00,395669.0
2019-08-15 03:00:00,395669.0
2019-08-16 03:00:00,395669.0
2019-08-17 03:00:00,395673.0
2019-08-18 03:00:00,395673.0
2019-08-19 03:00:00,395673.0
2019-08-20 03:00:00,395673.0
2019-08-21 03:00:00,395673.0
2019-08-22 03:00:00,395675.0
2019-08-23 03:00:00,395677.0
2019-08-24 03:00:00,395681.0
2019-08-25 03:00:00,395681.0
2019-08-26 03:00:00,395685.0
2019-08-27 03:00:00,395685.0
2019-08-28 03:00:00,395685.0
2019-08-29 03:00:00,395685.0
2019-08-30 03:00:00,395689.0
2019-08-31 03:00:00,395689.0
2019-09-01 03:00:00,395689.0
2019-09-02 03:00:00,395689.0
2019-09-03 03:00:00,395694.0
2019-09-04 03:00:00,395694.0
2019-09-05 03:00:00,395694.0
2019-09-06 03:00:00,395698.0
2019-09-07 03:00:00,395698.0
2019-09-08 03:00:00,395698.0
2019-09-09 03:00:00,395698.0
2019-09-10 03:00:00,395702.0
2019-09-11 03:00:00,395702.0
2019-09-12 03:00:00,395706.0
2019-09-13 03:00:00,395706.0
2019-09-14 03:00:00,395706.0
2019-09-15 03:00:00,395706.0
2019-09-16 03:00:00,395710.0
2019-09-17 03:00:00,395710.0
2019-09-18 03:00:00,395710.0
2019-09-19 03:00:00,395714.0
2019-09-20 03:00:00,395714.0
2019-09-21 03:00:00,395714.0
2019-09-22 03:00:00,395714.0
2019-09-23 03:00:00,395722.0
2019-09-24 03:00:00,395722.0
2019-09-25 03:00:00,395718.0
2019-09-26 03:00:00,395718.0
2019-09-27 03:00:00,395722.0
2019-09-28 03:00:00,395722.0
2019-09-29 03:00:00,395726.0
2019-09-30 03:00:00,395726.0
2019-10-01 03:00:00,395730.0
2019-10-02 03:00:00,395730.0
2019-10-03 03:00:00,395730.0
2019-10-04 03:00:00,395739.0
2019-10-05 03:00:00,395739.0
2019-10-06 03:00:00,395739.0
2019-10-07 03:00:00,395735.0
2019-10-08 03:00:00,395743.0
2019-10-09 03:00:00,395743.0
2019-10-10 03:00:00,395747.0
2019-10-11 03:00:00,395747.0
2019-10-12 03:00:00,395751.0
2019-10-13 03:00:00,395751.0
2019-10-14 03:00:00,395755.0
2019-10-15 03:00:00,395751.0
2019-10-16 03:00:00,395751.0
2019-10-17 03:00:00,395759.0
2019-10-18 03:00:00,395759.0
2019-10-19 03:00:00,395759.0
2019-10-20 03:00:00,395759.0
2019-10-21 03:00:00,395767.0
2019-10-22 03:00:00,395767.0
2019-10-23 03:00:00,395763.0
2019-10-24 03:00:00,395763.0
2019-10-25 03:00:00,395767.0
2019-10-26 03:00:00,395767.0
2019-10-27 03:00:00,395767.0
2019-10-28 03:00:00,395771.0
2019-10-29 03:00:00,395771.0
2019-10-30 03:00:00,395771.0
2019-10-31 03:00:00,395776.0
2019-11-01 03:00:00,395780.0
2019-11-02 03:00:00,395780.0
2019-11-03 03:00:00,395649.0
2019-11-04 03:00:00,395649.0
2019-11-05 03:00:00,395657.0
2019-11-06 03:00:00,395657.0
2019-11-07 03:00:00,395665.0
2019-11-08 03:00:00,395665.0
2019-11-09 03:00:00,395669.0
2019-11-10 03:00:00,395669.0
2019-11-11 03:00:00,395673.0
2019-11-12 03:00:00,395669.0
2019-11-13 03:00:00,395669.0
2019-11-14 03:00:00,395677.0
2019-11-15 03:00:00,395677.0
2019-11-16 03:00:00,395677.0
2019-11-17 03:00:00,395677.0
2019-11-18 03:00:00,395681.0
2019-11-19 03:00:00,395681.0
2019-11-20 03:00:00,395685.0
2019-11-21 03:00:00,395685.0
2019-11-22 03:00:00,395689.0
2019-11-23 03:00:00,395689.0
2019-11-24 03:00:00,395694.0
2019-11-25 03:00:00,395698.0
2019-11-26 03:00:00,395698.0
2019-11-27 03:00:00,395702.0
2019-11-28 03:00:00,395702.0
2019-11-29 03:00:00,395702.0
2019-11-30 03:00:00,395702.0
2019-12-01 03:00:00,395853.0
2019-12-02 03:00:00,396255.0
2019-12-03 03:00:00,397217.0
2019-12-04 03:00:00,398372.0
2019-12-05 03:00:00,399519.0
2019-12-06 03:00:00,400171.0
2019-12-07 03:00:00,401608.0
2019-12-08 03:00:00,402698.0
2019-12-09 03:00:00,403705.0
2019-12-10 03:00:00,404635.0
2019-12-11 03:00:00,405671.0
2019-12-12 03:00:00,406335.0
2019-12-13 03:00:00,407564.0
2019-12-14 03:00:00,408709.0
2019-12-15 03:00:00,409710.0
2019-12-16 03:00:00,410669.0
2019-12-17 03:00:00,411860.0
2019-12-18 03:00:00,412864.0
2019-12-19 03:00:00,413618.0
2019-12-20 03:00:00,414810.0
2019-12-21 03:00:00,415248.0
2019-12-22 03:00:00,415023.0
2019-12-23 03:00:00,414908.0
2019-12-24 03:00:00,414760.0
2019-12-25 03:00:00,414595.0
2019-12-26 03:00:00,414416.0
2019-12-27 03:00:00,414269.0
2019-12-28 03:00:00,414466.0
2019-12-29 03:00:00,415580.0
2019-12-30 03:00:00,416567.0
2019-12-31 03:00:00,416628.0
2020-01-01 03:00:00,416473.0
2020-01-02 03:00:00,416329.0
2020-01-03 03:00:00,416288.0
2020-01-04 03:00:00,416284.0
2020-01-05 03:00:00,416276.0
2020-01-06 03:00:00,416071.0
2020-01-07 03:00:00,415973.0
2020-01-08 03:00:00,415924.0
2020-01-09 03:00:00,415920.0
2020-01-10 03:00:00,415879.0
2020-01-11 03:00:00,415866.0
2020-01-12 03:00:00,415760.0
2020-01-13 03:00:00,415801.0
2020-01-14 03:00:00,415891.0
2020-01-15 03:00:00,415961.0
2020-01-16 03:00:00,416038.0
2020-01-17 03:00:00,416026.0
2020-01-18 03:00:00,416030.0
2020-01-19 03:00:00,416100.0
2020-01-20 03:00:00,416223.0
2020-01-21 03:00:00,416292.0
2020-01-22 03:00:00,416342.0
2020-01-23 03:00:00,416387.0
2020-01-24 03:00:00,416507.0
2020-01-25 03:00:00,416514.0
2020-01-26 03:00:00,416643.0
2020-01-27 03:00:00,416751.0
2020-01-28 03:00:00,416821.0
2020-01-29 03:00:00,416337.0
2020-01-30 03:00:00,416325.0
2020-01-31 03:00:00,416387.0
2020-02-01 03:00:00,412475.0
2020-02-02 03:00:00,412495.0
2020-02-03 03:00:00,412495.0
2020-02-04 03:00:00,412606.0
2020-02-05 03:00:00,412676.0
2020-02-06 03:00:00,412741.0
2020-02-07 03:00:00,412737.0
2020-02-08 03:00:00,412831.0
2020-02-09 03:00:00,412956.0
2020-02-10 03:00:00,412983.0
2020-02-11 03:00:00,413044.0
2020-02-12 03:00:00,413069.0
2020-02-13 03:00:00,413097.0
2020-02-14 03:00:00,414478.0
2020-02-15 03:00:00,414568.0
2020-02-16 03:00:00,414629.0
2020-02-17 03:00:00,414642.0
2020-02-18 03:00:00,414703.0
2020-02-19 03:00:00,414781.0
2020-02-20 03:00:00,414859.0
2020-02-21 03:00:00,414810.0
2020-02-22 03:00:00,414830.0
2020-02-23 03:00:00,414881.0
2020-02-24 03:00:00,414932.0
2020-02-25 03:00:00,414916.0
2020-02-26 03:00:00,414945.0
2020-02-27 03:00:00,415035.0
2020-02-28 03:00:00,415152.0
2020-02-29 03:00:00,415232.0
2020-03-01 03:00:00,415395.0
2020-03-02 03:00:00,415395.0
2020-03-03 03:00:00,415395.0
2020-03-04 03:00:00,415399.0
2020-03-05 03:00:00,415399.0
2020-03-06 03:00:00,415399.0
2020-03-07 03:00:00,415399.0
2020-03-08 03:00:00,415404.0
2020-03-09 03:00:00,415404.0
2020-03-10 03:00:00,415404.0
2020-03-11 03:00:00,415404.0
2020-03-12 03:00:00,415412.0
2020-03-13 03:00:00,415197.0
2020-03-14 03:00:00,414982.0
2020-03-15 03:00:00,414982.0
2020-03-16 03:00:00,414982.0
2020-03-17 03:00:00,414990.0
2020-03-18 03:00:00,414990.0
2020-03-19 03:00:00,415006.0
2020-03-20 03:00:00,415068.0
2020-03-21 03:00:00,415158.0
2020-03-22 03:00:00,415244.0
2020-03-23 03:00:00,415449.0
2020-03-24 03:00:00,416968.0
2020-03-25 03:00:00,418631.0
2020-03-26 03:00:00,419901.0
2020-03-27 03:00:00,422146.0
2020-03-28 03:00:00,422895.0
2020-03-29 03:00:00,419524.0
2020-03-30 03:00:00,419303.0
2020-03-31 03:00:00,419905.0
2020-04-01 03:00:00,420093.0
2020-04-02 03:00:00,421044.0
2020-04-03 03:00:00,422256.0
2020-04-04 03:00:00,423354.0
2020-04-05 03:00:00,424417.0
2020-04-06 03:00:00,425091.0
2020-04-07 03:00:00,426360.0
2020-04-08 03:00:00,427114.0
2020-04-09 03:00:00,428048.0
2020-04-10 03:00:00,429232.0
2020-04-11 03:00:00,430329.0
2020-04-12 03:00:00,431325.0
2020-04-13 03:00:00,432329.0
2020-04-14 03:00:00,433100.0
2020-04-15 03:00:00,434243.0
2020-04-16 03:00:00,435032.0
2020-04-17 03:00:00,436162.0
2020-04-18 03:00:00,436838.0
2020-04-19 03:00:00,438239.0
2020-04-20 03:00:00,438927.0
2020-04-21 03:00:00,440934.0
2020-04-22 03:00:00,441917.0
2020-04-23 03:00:00,443396.0
2020-04-24 03:00:00,443801.0
2020-04-25 03:00:00,443101.0
2020-04-26 03:00:00,444030.0
2020-04-27 03:00:00,444997.0
2020-04-28 03:00:00,445870.0
2020-04-29 03:00:00,447234.0
2020-04-30 03:00:00,447926.0
2020-05-01 03:00:00,441462.0
2020-05-02 03:00:00,443133.0
2020-05-03 03:00:00,446808.0
2020-05-04 03:00:00,447875.0
2020-05-05 03:00:00,448524.0
2020-05-06 03:00:00,450768.0
2020-05-07 03:00:00,451543.0
2020-05-08 03:00:00,452403.0
2020-05-09 03:00:00,453169.0
2020-05-10 03:00:00,454115.0
2020-05-11 03:00:00,454971.0
2020-05-12 03:00:00,456024.0
2020-05-13 03:00:00,456630.0
2020-05-14 03:00:00,457605.0
2020-05-15 03:00:00,458694.0
2020-05-16 03:00:00,459354.0
2020-05-17 03:00:00,460496.0
2020-05-18 03:00:00,461549.0
2020-05-19 03:00:00,462462.0
2020-05-20 03:00:00,463249.0
2020-05-21 03:00:00,465326.0
2020-05-22 03:00:00,466300.0
2020-05-23 03:00:00,466083.0
2020-05-24 03:00:00,466817.0
2020-05-25 03:00:00,468221.0
2020-05-26 03:00:00,469889.0
2020-05-27 03:00:00,470962.0
2020-05-28 03:00:00,472051.0
2020-05-29 03:00:00,473104.0
2020-05-30 03:00:00,473825.0
2020-05-31 03:00:00,474955.0
2020-06-01 03:00:00,477220.0
2020-06-02 03:00:00,477822.0
2020-06-03 03:00:00,478806.0
2020-06-04 03:00:00,479844.0
2020-06-05 03:00:00,480686.0
2020-06-06 03:00:00,481505.0
2020-06-07 03:00:00,482414.0
2020-06-08 03:00:00,483237.0
2020-06-09 03:00:00,485527.0
2020-06-10 03:00:00,486821.0
2020-06-11 03:00:00,487460.0
2020-06-12 03:00:00,488280.0
2020-06-13 03:00:00,489267.0
2020-06-14 03:00:00,490401.0
2020-06-15 03:00:00,491397.0
2020-06-16 03:00:00,493494.0
2020-06-17 03:00:00,495136.0
2020-06-18 03:00:00,496988.0
2020-06-19 03:00:00,497975.0
2020-06-20 03:00:00,498806.0
2020-06-21 03:00:00,499585.0
2020-06-22 03:00:00,499589.0
2020-06-23 03:00:00,499589.0
2020-06-24 03:00:00,461467.0
2020-06-25 03:00:00,463337.0
2020-06-26 03:00:00,465833.0
2020-06-27 03:00:00,463159.0
2020-06-28 03:00:00,469569.0
2020-06-29 03:00:00,472522.0
2020-06-30 03:00:00,473280.0
2020-07-01 03:00:00,474189.0
2020-07-02 03:00:00,475246.0
2020-07-03 03:00:00,476000.0
2020-07-04 03:00:00,477167.0
2020-07-05 03:00:00,477814.0
2020-07-06 03:00:00,478834.0
2020-07-07 03:00:00,479641.0
2020-07-08 03:00:00,481595.0
2020-07-09 03:00:00,481902.0
2020-07-10 03:00:00,482336.0
2020-07-11 03:00:00,483368.0
2020-07-12 03:00:00,484270.0
2020-07-13 03:00:00,485306.0
2020-07-14 03:00:00,485994.0
2020-07-15 03:00:00,488407.0
2020-07-16 03:00:00,488407.0
2020-07-17 03:00:00,488407.0
2020-07-18 03:00:00,488411.0
2020-07-19 03:00:00,488407.0
2020-07-20 03:00:00,488407.0
2020-07-21 03:00:00,488411.0
2020-07-22 03:00:00,488411.0
2020-07-23 03:00:00,488402.0
2020-07-24 03:00:00,489844.0
2020-07-25 03:00:00,489844.0
2020-07-26 03:00:00,489844.0
2020-07-27 03:00:00,489844.0
2020-07-28 03:00:00,489848.0
2020-07-29 03:00:00,491118.0
2020-07-30 03:00:00,480223.0
2020-07-31 03:00:00,480223.0
2020-08-01 03:00:00,480227.0
2020-08-02 03:00:00,480227.0
2020-08-03 03:00:00,480231.0
2020-08-04 03:00:00,480231.0
2020-08-05 03:00:00,480231.0
2020-08-06 03:00:00,480231.0
2020-08-07 03:00:00,480235.0
2020-08-08 03:00:00,480235.0
2020-08-09 03:00:00,480239.0
2020-08-10 03:00:00,480239.0
2020-08-11 03:00:00,480239.0
2020-08-12 03:00:00,480243.0
2020-08-13 03:00:00,480243.0
2020-08-14 03:00:00,480243.0
2020-08-15 03:00:00,480243.0
2020-08-16 03:00:00,480247.0
2020-08-17 03:00:00,480247.0
2020-08-18 03:00:00,481107.0
2020-08-19 03:00:00,481107.0
2020-08-20 03:00:00,481116.0
2020-08-21 03:00:00,481116.0
2020-08-22 03:00:00,481120.0
2020-08-23 03:00:00,481120.0
2020-08-24 03:00:00,481120.0
2020-08-25 03:00:00,481120.0
2020-08-26 03:00:00,482529.0
2020-08-27 03:00:00,482537.0
2020-08-28 03:00:00,482537.0
2020-08-29 03:00:00,482353.0
2020-08-30 03:00:00,482201.0
2020-08-31 03:00:00,482209.0
2020-09-01 03:00:00,482209.0
2020-09-02 03:00:00,482213.0
2020-09-03 03:00:00,482213.0
2020-09-04 03:00:00,482213.0
2020-09-05 03:00:00,482213.0
2020-09-06 03:00:00,482217.0
2020-09-07 03:00:00,482201.0
2020-09-08 03:00:00,482205.0
2020-09-09 03:00:00,482201.0
2020-09-10 03:00:00,482201.0
2020-09-11 03:00:00,482209.0
2020-09-12 03:00:00,482209.0
2020-09-13 03:00:00,482201.0
2020-09-14 03:00:00,479014.0
2020-09-15 03:00:00,482004.0
2020-09-16 03:00:00,482004.0
2020-09-17 03:00:00,482000.0
2020-09-18 03:00:00,482000.0
2020-09-19 03:00:00,482004.0
2020-09-20 03:00:00,482004.0
2020-09-21 03:00:00,481996.0
2020-09-22 03:00:00,481996.0
2020-09-23 03:00:00,482004.0
2020-09-24 03:00:00,482004.0
2020-09-25 03:00:00,482004.0
2020-09-26 03:00:00,483430.0
2020-09-27 03:00:00,491290.0
2020-09-28 03:00:00,484945.0
2020-09-29 03:00:00,484945.0
2020-09-30 03:00:00,484950.0
2020-10-01 03:00:00,484950.0
2020-10-02 03:00:00,484937.0
2020-10-03 03:00:00,484937.0
2020-10-04 03:00:00,484941.0
2020-10-05 03:00:00,484941.0
2020-10-06 03:00:00,484945.0
2020-10-07 03:00:00,484933.0
2020-10-08 03:00:00,484933.0
2020-10-09 03:00:00,489598.0
2020-10-10 03:00:00,489598.0
2020-10-11 03:00:00,489603.0
2020-10-12 03:00:00,489603.0
2020-10-13 03:00:00,489603.0
2020-10-14 03:00:00,489603.0
2020-10-15 03:00:00,489607.0
2020-10-16 03:00:00,489607.0
2020-10-17 03:00:00,489607.0
2020-10-18 03:00:00,489607.0
2020-10-19 03:00:00,489611.0
2020-10-20 03:00:00,489611.0
2020-10-21 03:00:00,489611.0
2020-10-22 03:00:00,489594.0
2020-10-23 03:00:00,489598.0
2020-10-24 03:00:00,489598.0
2020-10-25 03:00:00,496463.0
2020-10-26 03:00:00,484904.0
2020-10-27 03:00:00,484904.0
2020-10-28 03:00:00,484896.0
2020-10-29 03:00:00,484896.0
2020-10-30 03:00:00,484900.0
2020-10-31 03:00:00,484900.0
2020-11-01 03:00:00,484904.0
2020-11-02 03:00:00,484904.0
2020-11-03 03:00:00,484896.0
2020-11-04 03:00:00,484900.0
2020-11-05 03:00:00,484900.0
2020-11-06 03:00:00,484904.0
2020-11-07 03:00:00,484904.0
2020-11-08 03:00:00,484904.0
2020-11-09 03:00:00,484896.0
2020-11-10 03:00:00,484900.0
2020-11-11 03:00:00,484900.0
2020-11-12 03:00:00,484892.0
2020-11-13 03:00:00,484892.0
2020-11-14 03:00:00,484892.0
2020-11-15 03:00:00,484892.0
2020-11-16 03:00:00,484900.0
2020-11-17 03:00:00,484900.0
2020-11-18 03:00:00,484900.0
2020-11-19 03:00:00,484902.0
2020-11-20 03:00:00,484904.0
2020-11-21 03:00:00,484909.0
2020-11-22 03:00:00,484909.0
2020-11-23 03:00:00,484892.0
2020-11-24 03:00:00,484892.0
2020-11-25 03:00:00,484900.0
2020-11-26 03:00:00,484900.0
2020-11-27 03:00:00,484900.0
2020-11-28 03:00:00,484900.0
2020-11-29 03:00:00,484904.0
2020-11-30 03:00:00,484904.0
2020-12-01 03:00:00,484909.0
2020-12-02 03:00:00,484909.0
2020-12-03 03:00:00,484913.0
2020-12-04 03:00:00,484913.0
2020-12-05 03:00:00,484913.0
2020-12-06 03:00:00,484900.0
2020-12-07 03:00:00,484900.0
2020-12-08 03:00:00,484900.0
2020-12-09 03:00:00,484913.0
2020-12-10 03:00:00,484913.0
2020-12-11 03:00:00,484913.0
2020-12-12 03:00:00,484917.0
2020-12-13 03:00:00,484904.0
2020-12-14 03:00:00,484917.0
2020-12-15 03:00:00,484921.0
2020-12-16 03:00:00,484933.0
2020-12-17 03:00:00,484929.0
2020-12-18 03:00:00,484937.0
2020-12-19 03:00:00,478613.0
2020-12-20 03:00:00,478617.0
2020-12-21 03:00:00,478642.0
2020-12-22 03:00:00,478646.0
2020-12-23 03:00:00,478654.0
2020-12-24 03:00:00,478687.0
2020-12-25 03:00:00,478695.0
2020-12-26 03:00:00,478674.0
2020-12-27 03:00:00,478679.0
2020-12-28 03:00:00,478638.0
2020-12-29 03:00:00,478642.0
2020-12-30 03:00:00,478642.0
2020-12-31 03:00:00,478654.0
2021-01-01 03:00:00,478654.0
2021-01-02 03:00:00,478650.0
2021-01-03 03:00:00,478654.0
2021-01-04 03:00:00,478662.0
2021-01-05 03:00:00,478674.0
2021-01-06 03:00:00,478674.0
2021-01-07 03:00:00,478679.0
2021-01-08 03:00:00,478728.0
2021-01-09 03:00:00,478773.0
2021-01-10 03:00:00,478781.0
2021-01-11 03:00:00,478789.0
2021-01-12 03:00:00,478789.0
2021-01-13 03:00:00,478793.0
2021-01-14 03:00:00,478793.0
2021-01-15 03:00:00,478797.0
2021-01-16 03:00:00,478801.0
2021-01-17 03:00:00,478855.0
2021-01-18 03:00:00,464072.0
2021-01-19 03:00:00,464629.0
2021-01-20 03:00:00,464637.0
2021-01-21 03:00:00,464637.0
2021-01-22 03:00:00,464658.0
2021-01-23 03:00:00,464662.0
2021-01-24 03:00:00,464666.0
2021-01-26 03:00:00,464674.0
2021-01-27 03:00:00,464674.0
2021-01-28 03:00:00,471371.0
2021-01-29 03:00:00,471379.0
2021-01-30 03:00:00,471388.0
2021-01-31 03:00:00,476045.0
2021-02-02 03:00:00,476090.0
2021-02-03 03:00:00,478920.0
2021-02-04 03:00:00,479272.0
2021-02-06 03:00:00,479309.0
2021-02-07 03:00:00,482680.0
2021-02-08 03:00:00,483770.0
2021-02-09 03:00:00,484605.0
2021-02-10 03:00:00,459517.0
2021-02-11 03:00:00,458153.0
2021-02-12 03:00:00,459429.0
2021-02-13 03:00:00,457371.0
2021-02-14 03:00:00,458383.0
2021-02-15 03:00:00,463794.0
2021-02-16 03:00:00,466227.0
2021-02-17 03:00:00,470122.0
2021-02-18 03:00:00,471531.0
2021-02-19 03:00:00,472274.0
2021-02-20 03:00:00,472760.0
2021-02-21 03:00:00,472772.0
2021-02-22 03:00:00,476676.0
